2026-09-15 12:02:34.073 IST [7644] FATAL:  pre-existing shared memory block is still in use
2026-09-22 14:05:01.685 IST [11864] LOG:  checkpoint complete: wrote 45 buffers (0.3%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=4.886 s, sync=0.249 s, total=5.205 s; sync files=14, longest=0.026 s, average=0.018 s; distance=343 kB, estimate=369 kB; lsn=0/17B5AC20, redo lsn=0/17B44050
2026-09-22 14:09:56.689 IST [11864] LOG:  checkpoint starting: time
2026-09-22 14:10:03.713 IST [11864] LOG:  checkpoint complete: wrote 61 buffers (0.4%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=6.619 s, sync=0.329 s, total=7.025 s; sync files=17, longest=0.084 s, average=0.020 s; distance=465 kB, estimate=465 kB; lsn=0/17BCBFD0, redo lsn=0/17BB84A8
2026-09-22 14:14:56.719 IST [11864] LOG:  checkpoint starting: time
2026-09-22 14:15:04.374 IST [11864] LOG:  checkpoint complete: wrote 66 buffers (0.4%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=7.156 s, sync=0.422 s, total=7.655 s; sync files=23, longest=0.138 s, average=0.019 s; distance=479 kB, estimate=479 kB; lsn=0/17C55498, redo lsn=0/17C30188
2026-09-22 14:19:56.383 IST [11864] LOG:  checkpoint starting: time
2026-09-22 14:20:03.035 IST [11864] LOG:  checkpoint complete: wrote 58 buffers (0.4%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=6.283 s, sync=0.300 s, total=6.652 s; sync files=17, longest=0.026 s, average=0.018 s; distance=440 kB, estimate=475 kB; lsn=0/17CB7070, redo lsn=0/17C9E300
2026-09-22 14:24:56.037 IST [11864] LOG:  checkpoint starting: time
2026-09-22 14:25:01.223 IST [11864] LOG:  checkpoint complete: wrote 45 buffers (0.3%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=4.873 s, sync=0.251 s, total=5.187 s; sync files=14, longest=0.035 s, average=0.018 s; distance=351 kB, estimate=462 kB; lsn=0/17D1AF30, redo lsn=0/17CF6188
2026-09-22 14:29:56.226 IST [11864] LOG:  checkpoint starting: time
2026-09-22 14:30:02.981 IST [11864] LOG:  checkpoint complete: wrote 59 buffers (0.4%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=6.396 s, sync=0.298 s, total=6.756 s; sync files=17, longest=0.023 s, average=0.018 s; distance=456 kB, estimate=462 kB; lsn=0/17D80FE0, redo lsn=0/17D68538
2026-09-22 14:34:56.992 IST [11864] LOG:  checkpoint starting: time
2026-09-22 14:35:14.739 IST [11864] LOG:  checkpoint complete: wrote 156 buffers (1.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=16.945 s, sync=0.740 s, total=17.748 s; sync files=64, longest=0.067 s, average=0.012 s; distance=1220 kB, estimate=1220 kB; lsn=0/17EB4400, redo lsn=0/17E997F0
2026-09-22 14:35:58.158 IST [20352] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 14:35:58.159 IST [6968] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 14:35:58.159 IST [15120] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 14:35:58.159 IST [4892] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 14:35:58.159 IST [21756] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 14:35:58.159 IST [21924] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 14:39:56.751 IST [11864] LOG:  checkpoint starting: time
2026-09-22 14:40:12.714 IST [11864] LOG:  checkpoint complete: wrote 142 buffers (0.9%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=15.383 s, sync=0.510 s, total=15.963 s; sync files=44, longest=0.023 s, average=0.012 s; distance=1073 kB, estimate=1205 kB; lsn=0/17FBE4B8, redo lsn=0/17FA5D98
2026-09-22 14:44:56.724 IST [11864] LOG:  checkpoint starting: time
2026-09-22 14:45:08.821 IST [11864] LOG:  checkpoint complete: wrote 107 buffers (0.7%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 1 recycled; write=11.606 s, sync=0.420 s, total=12.098 s; sync files=32, longest=0.034 s, average=0.014 s; distance=876 kB, estimate=1172 kB; lsn=0/1809AEC0, redo lsn=0/18080F20
2026-09-22 14:49:56.824 IST [11864] LOG:  checkpoint starting: time
2026-09-22 14:50:06.995 IST [11864] LOG:  checkpoint complete: wrote 89 buffers (0.5%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=9.667 s, sync=0.432 s, total=10.172 s; sync files=31, longest=0.046 s, average=0.014 s; distance=606 kB, estimate=1116 kB; lsn=0/18131D60, redo lsn=0/18118738
2026-09-22 14:54:57.002 IST [11864] LOG:  checkpoint starting: time
2026-09-22 14:55:04.385 IST [11864] LOG:  checkpoint complete: wrote 64 buffers (0.4%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=6.942 s, sync=0.371 s, total=7.384 s; sync files=21, longest=0.093 s, average=0.018 s; distance=462 kB, estimate=1050 kB; lsn=0/181A4FE8, redo lsn=0/1818C230
2026-09-22 14:59:57.401 IST [11864] LOG:  checkpoint starting: time
2026-09-22 15:00:04.296 IST [11864] LOG:  checkpoint complete: wrote 59 buffers (0.4%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=6.404 s, sync=0.396 s, total=6.895 s; sync files=22, longest=0.044 s, average=0.018 s; distance=442 kB, estimate=990 kB; lsn=0/181FADE0, redo lsn=0/181FAD50
2026-09-22 15:04:57.308 IST [11864] LOG:  checkpoint starting: time
2026-09-22 15:05:12.531 IST [11864] LOG:  checkpoint complete: wrote 134 buffers (0.8%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=14.528 s, sync=0.635 s, total=15.223 s; sync files=52, longest=0.024 s, average=0.013 s; distance=1000 kB, estimate=1000 kB; lsn=0/18309A20, redo lsn=0/182F5100
2026-09-22 15:06:17.998 IST [7576] ERROR:  could not determine data type of parameter $1 at character 192
2026-09-22 15:06:17.998 IST [7576] STATEMENT:  UPDATE crm_leads SET assigned=$1, activity_history=coalesce(activity_history,'[]'::jsonb)||jsonb_build_array(jsonb_build_object('action','Assigned person changed','from','Er Sarath Raj','to',$1,'details','Orphan assignment repaired because the previous user is not registered or active.','by','System','at',now())), updated_at=now() WHERE id=$2 RETURNING name,assigned
2026-09-22 15:06:18.004 IST [7576] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 15:09:57.540 IST [11864] LOG:  checkpoint starting: time
2026-09-22 15:10:09.191 IST [11864] LOG:  checkpoint complete: wrote 102 buffers (0.6%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=11.061 s, sync=0.515 s, total=11.651 s; sync files=36, longest=0.090 s, average=0.015 s; distance=730 kB, estimate=973 kB; lsn=0/183CE960, redo lsn=0/183ABC60
2026-09-22 15:14:57.205 IST [11864] LOG:  checkpoint starting: time
2026-09-22 15:15:08.109 IST [11864] LOG:  checkpoint complete: wrote 96 buffers (0.6%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=10.409 s, sync=0.431 s, total=10.904 s; sync files=35, longest=0.023 s, average=0.013 s; distance=603 kB, estimate=936 kB; lsn=0/1845B5E8, redo lsn=0/18442B68
2026-09-22 15:19:57.123 IST [11864] LOG:  checkpoint starting: time
2026-09-22 15:20:04.361 IST [11864] LOG:  checkpoint complete: wrote 63 buffers (0.4%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=6.839 s, sync=0.330 s, total=7.239 s; sync files=18, longest=0.043 s, average=0.019 s; distance=456 kB, estimate=888 kB; lsn=0/184B4F98, redo lsn=0/184B4F40
2026-09-22 15:24:57.377 IST [11864] LOG:  checkpoint starting: time
2026-09-22 15:25:09.296 IST [11864] LOG:  checkpoint complete: wrote 105 buffers (0.6%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=11.395 s, sync=0.451 s, total=11.920 s; sync files=33, longest=0.067 s, average=0.014 s; distance=777 kB, estimate=877 kB; lsn=0/1859CCC8, redo lsn=0/185775C0
2026-09-22 15:29:57.298 IST [11864] LOG:  checkpoint starting: time
2026-09-22 15:30:11.838 IST [11864] LOG:  checkpoint complete: wrote 129 buffers (0.8%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=13.992 s, sync=0.475 s, total=14.541 s; sync files=36, longest=0.066 s, average=0.014 s; distance=1013 kB, estimate=1013 kB; lsn=0/18691EF8, redo lsn=0/18674B70
2026-09-22 15:34:57.849 IST [11864] LOG:  checkpoint starting: time
2026-09-22 15:35:05.508 IST [11864] LOG:  checkpoint complete: wrote 67 buffers (0.4%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=7.271 s, sync=0.319 s, total=7.659 s; sync files=21, longest=0.027 s, average=0.016 s; distance=517 kB, estimate=963 kB; lsn=0/186F62D8, redo lsn=0/186F6248
2026-09-22 18:09:30.500 IST [9196] LOG:  starting PostgreSQL 18.4 on x86_64-windows, compiled by msvc-19.44.35227, 64-bit
2026-09-22 18:09:30.500 IST [9196] LOG:  listening on IPv4 address "127.0.0.1", port 55432
2026-09-22 18:09:30.740 IST [11752] LOG:  database system was interrupted; last known up at 2026-09-22 15:35:05 IST
2026-09-22 18:09:31.630 IST [11752] LOG:  database system was not properly shut down; automatic recovery in progress
2026-09-22 18:09:31.662 IST [11752] LOG:  redo starts at 0/186F6248
2026-09-22 18:09:31.685 IST [11752] LOG:  invalid record length at 0/187251C8: expected at least 24, got 0
2026-09-22 18:09:31.685 IST [11752] LOG:  redo done at 0/18725190 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.02 s
2026-09-22 18:09:31.713 IST [2484] LOG:  checkpoint starting: end-of-recovery immediate wait
2026-09-22 18:09:32.250 IST [2484] LOG:  checkpoint complete: wrote 30 buffers (0.2%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.004 s, sync=0.443 s, total=0.563 s; sync files=19, longest=0.048 s, average=0.024 s; distance=187 kB, estimate=187 kB; lsn=0/187251C8, redo lsn=0/187251C8
2026-09-22 18:09:32.285 IST [9196] LOG:  database system is ready to accept connections
2026-09-22 18:14:31.259 IST [2484] LOG:  checkpoint starting: time
2026-09-22 18:14:40.071 IST [2484] LOG:  checkpoint complete: wrote 77 buffers (0.5%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=8.307 s, sync=0.443 s, total=8.813 s; sync files=33, longest=0.023 s, average=0.014 s; distance=538 kB, estimate=538 kB; lsn=0/187C5E30, redo lsn=0/187ABB20
2026-09-22 18:19:31.079 IST [2484] LOG:  checkpoint starting: time
2026-09-22 18:19:36.820 IST [2484] LOG:  checkpoint complete: wrote 50 buffers (0.3%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=5.390 s, sync=0.287 s, total=5.741 s; sync files=15, longest=0.034 s, average=0.020 s; distance=394 kB, estimate=523 kB; lsn=0/1880E4A0, redo lsn=0/1880E448
2026-09-22 18:24:31.832 IST [2484] LOG:  checkpoint starting: time
2026-09-22 18:24:40.926 IST [2484] LOG:  checkpoint complete: wrote 81 buffers (0.5%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=8.723 s, sync=0.297 s, total=9.095 s; sync files=19, longest=0.044 s, average=0.016 s; distance=615 kB, estimate=615 kB; lsn=0/188A8478, redo lsn=0/188A83E8
2026-09-22 18:29:31.933 IST [2484] LOG:  checkpoint starting: time
2026-09-22 18:29:34.241 IST [2484] LOG:  checkpoint complete: wrote 18 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=1.942 s, sync=0.263 s, total=2.308 s; sync files=12, longest=0.042 s, average=0.022 s; distance=95 kB, estimate=563 kB; lsn=0/188C0310, redo lsn=0/188C02B8
2026-09-22 18:34:31.250 IST [2484] LOG:  checkpoint starting: time
2026-09-22 18:34:40.354 IST [2484] LOG:  checkpoint complete: wrote 80 buffers (0.5%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=8.620 s, sync=0.401 s, total=9.104 s; sync files=31, longest=0.023 s, average=0.013 s; distance=559 kB, estimate=563 kB; lsn=0/1896EE98, redo lsn=0/1894C168
2026-09-22 18:39:31.364 IST [2484] LOG:  checkpoint starting: time
2026-09-22 18:39:38.893 IST [2484] LOG:  checkpoint complete: wrote 67 buffers (0.4%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=7.232 s, sync=0.235 s, total=7.529 s; sync files=16, longest=0.023 s, average=0.015 s; distance=507 kB, estimate=557 kB; lsn=0/189CB0D8, redo lsn=0/189CB080
2026-09-22 18:43:08.035 IST [15916] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 18:43:08.035 IST [17692] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 18:43:08.036 IST [21216] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 18:43:08.037 IST [12504] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 18:44:31.905 IST [2484] LOG:  checkpoint starting: time
2026-09-22 18:44:43.648 IST [2484] LOG:  checkpoint complete: wrote 104 buffers (0.6%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=11.200 s, sync=0.467 s, total=11.743 s; sync files=32, longest=0.069 s, average=0.015 s; distance=786 kB, estimate=786 kB; lsn=0/18A8FB38, redo lsn=0/18A8FAA8
2026-09-22 18:49:31.659 IST [2484] LOG:  checkpoint starting: time
2026-09-22 18:49:40.069 IST [2484] LOG:  checkpoint complete: wrote 73 buffers (0.4%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=7.871 s, sync=0.470 s, total=8.410 s; sync files=31, longest=0.034 s, average=0.016 s; distance=488 kB, estimate=756 kB; lsn=0/18B3C320, redo lsn=0/18B09E20
2026-09-22 18:54:31.079 IST [2484] LOG:  checkpoint starting: time
2026-09-22 18:54:38.354 IST [2484] LOG:  checkpoint complete: wrote 64 buffers (0.4%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=6.898 s, sync=0.302 s, total=7.275 s; sync files=16, longest=0.026 s, average=0.019 s; distance=490 kB, estimate=730 kB; lsn=0/18B9C690, redo lsn=0/18B849C8
2026-09-22 18:59:31.366 IST [2484] LOG:  checkpoint starting: time
2026-09-22 18:59:40.369 IST [2484] LOG:  checkpoint complete: wrote 79 buffers (0.5%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=8.505 s, sync=0.421 s, total=9.004 s; sync files=25, longest=0.101 s, average=0.017 s; distance=626 kB, estimate=719 kB; lsn=0/18C410D8, redo lsn=0/18C21418
2026-09-22 19:04:31.380 IST [2484] LOG:  checkpoint starting: time
2026-09-22 19:04:42.947 IST [2484] LOG:  checkpoint complete: wrote 103 buffers (0.6%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=11.107 s, sync=0.397 s, total=11.568 s; sync files=23, longest=0.057 s, average=0.018 s; distance=774 kB, estimate=774 kB; lsn=0/18CFE9F8, redo lsn=0/18CE2DD0
2026-09-22 19:05:59.940 IST [4760] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:05:59.941 IST [18356] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:05:59.942 IST [17152] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:05:59.942 IST [7072] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:05:59.942 IST [13712] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:09:31.951 IST [2484] LOG:  checkpoint starting: time
2026-09-22 19:09:43.371 IST [2484] LOG:  checkpoint complete: wrote 101 buffers (0.6%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=10.886 s, sync=0.473 s, total=11.421 s; sync files=38, longest=0.023 s, average=0.013 s; distance=823 kB, estimate=823 kB; lsn=0/18DC70B0, redo lsn=0/18DB0C50
2026-09-22 19:13:58.316 IST [22664] ERROR:  operator is not unique: unknown * unknown at character 290
2026-09-22 19:13:58.316 IST [22664] HINT:  Could not choose a best candidate operator. You might need to add explicit type casts.
2026-09-22 19:13:58.316 IST [22664] STATEMENT:  UPDATE crm_proposals SET lead_name=$1, subject=$2, sent_by=$3, value=$4, status=$5, due_date=$6, cc=$7, bcc=$8, body=$9,
	       quotation_items=$10, customer_info=$11, payment_terms=$12, po_attachment=$13, gst_percent=$14, advance_percent=$15,
	       final_percent=$16, advance_amount=($4 * $15 / 100), final_amount=($4 * $16 / 100),
	       lead_id=(SELECT id::text FROM crm_leads WHERE LOWER(TRIM(name))=LOWER(TRIM($1)) ORDER BY id LIMIT 1), updated_at=NOW()
	       WHERE id=$17 RETURNING *
2026-09-22 19:14:03.764 IST [23032] ERROR:  operator is not unique: unknown * unknown at character 290
2026-09-22 19:14:03.764 IST [23032] HINT:  Could not choose a best candidate operator. You might need to add explicit type casts.
2026-09-22 19:14:03.764 IST [23032] STATEMENT:  UPDATE crm_proposals SET lead_name=$1, subject=$2, sent_by=$3, value=$4, status=$5, due_date=$6, cc=$7, bcc=$8, body=$9,
	       quotation_items=$10, customer_info=$11, payment_terms=$12, po_attachment=$13, gst_percent=$14, advance_percent=$15,
	       final_percent=$16, advance_amount=($4 * $15 / 100), final_amount=($4 * $16 / 100),
	       lead_id=(SELECT id::text FROM crm_leads WHERE LOWER(TRIM(name))=LOWER(TRIM($1)) ORDER BY id LIMIT 1), updated_at=NOW()
	       WHERE id=$17 RETURNING *
2026-09-22 19:14:31.383 IST [2484] LOG:  checkpoint starting: time
2026-09-22 19:14:40.443 IST [2484] LOG:  checkpoint complete: wrote 80 buffers (0.5%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=8.625 s, sync=0.370 s, total=9.060 s; sync files=30, longest=0.027 s, average=0.013 s; distance=636 kB, estimate=804 kB; lsn=0/18E68DA8, redo lsn=0/18E4FE40
2026-09-22 19:15:25.172 IST [5924] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:15:25.172 IST [7552] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:15:25.173 IST [16776] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:15:25.173 IST [24244] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:15:25.174 IST [7120] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:15:25.174 IST [23116] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:19:31.452 IST [2484] LOG:  checkpoint starting: time
2026-09-22 19:19:46.382 IST [2484] LOG:  checkpoint complete: wrote 132 buffers (0.8%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=14.253 s, sync=0.612 s, total=14.931 s; sync files=53, longest=0.023 s, average=0.012 s; distance=950 kB, estimate=950 kB; lsn=0/18F5ECF0, redo lsn=0/18F3D8B0
2026-09-22 19:23:51.188 IST [19744] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:23:51.190 IST [17532] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:23:51.190 IST [18680] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:23:51.190 IST [11452] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:23:51.191 IST [22256] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:23:51.191 IST [19980] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:24:31.393 IST [2484] LOG:  checkpoint starting: time
2026-09-22 19:24:44.518 IST [2484] LOG:  checkpoint complete: wrote 116 buffers (0.7%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 1 recycled; write=12.606 s, sync=0.445 s, total=13.126 s; sync files=34, longest=0.069 s, average=0.014 s; distance=987 kB, estimate=987 kB; lsn=0/1908CDC0, redo lsn=0/19034618
2026-09-22 19:29:31.523 IST [2484] LOG:  checkpoint starting: time
2026-09-22 19:29:39.220 IST [12824] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:29:39.220 IST [24160] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:29:39.220 IST [23004] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:29:39.220 IST [22416] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:29:39.221 IST [20520] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:29:39.221 IST [14844] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:29:41.299 IST [2484] LOG:  checkpoint complete: wrote 87 buffers (0.5%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=9.376 s, sync=0.336 s, total=9.776 s; sync files=24, longest=0.027 s, average=0.014 s; distance=853 kB, estimate=973 kB; lsn=0/191308A0, redo lsn=0/19109A40
2026-09-22 19:34:31.304 IST [2484] LOG:  checkpoint starting: time
2026-09-22 19:34:44.109 IST [2484] LOG:  checkpoint complete: wrote 114 buffers (0.7%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=12.300 s, sync=0.442 s, total=12.806 s; sync files=36, longest=0.024 s, average=0.013 s; distance=1020 kB, estimate=1020 kB; lsn=0/19239738, redo lsn=0/19208DC0
2026-09-22 19:39:31.120 IST [2484] LOG:  checkpoint starting: time
2026-09-22 19:39:41.559 IST [2484] LOG:  checkpoint complete: wrote 92 buffers (0.6%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=9.911 s, sync=0.453 s, total=10.439 s; sync files=30, longest=0.075 s, average=0.016 s; distance=860 kB, estimate=1004 kB; lsn=0/19308698, redo lsn=0/192DFDE0
2026-09-22 19:40:44.390 IST [16264] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:40:44.390 IST [15520] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:40:44.392 IST [9088] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:40:44.392 IST [9968] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:40:44.392 IST [22664] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:40:44.392 IST [22852] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:44:31.562 IST [2484] LOG:  checkpoint starting: time
2026-09-22 19:44:45.620 IST [2484] LOG:  checkpoint complete: wrote 125 buffers (0.8%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=13.473 s, sync=0.516 s, total=14.059 s; sync files=40, longest=0.024 s, average=0.013 s; distance=1081 kB, estimate=1081 kB; lsn=0/19426658, redo lsn=0/193EE280
2026-09-22 19:45:02.586 IST [24376] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:45:02.587 IST [24184] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:45:02.587 IST [22184] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:45:02.587 IST [10084] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:45:02.587 IST [1904] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:45:02.588 IST [22740] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:47:37.051 IST [24428] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:47:37.052 IST [19520] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:47:37.054 IST [20784] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:47:37.054 IST [11692] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:47:37.054 IST [22960] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:47:37.054 IST [10132] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 19:49:31.635 IST [2484] LOG:  checkpoint starting: time
2026-09-22 19:49:44.860 IST [2484] LOG:  checkpoint complete: wrote 117 buffers (0.7%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=12.607 s, sync=0.544 s, total=13.225 s; sync files=43, longest=0.069 s, average=0.013 s; distance=901 kB, estimate=1063 kB; lsn=0/194CF838, redo lsn=0/194CF7A8
2026-09-22 20:04:31.897 IST [2484] LOG:  checkpoint starting: time
2026-09-22 20:04:43.237 IST [2484] LOG:  checkpoint complete: wrote 100 buffers (0.6%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=10.765 s, sync=0.515 s, total=11.340 s; sync files=38, longest=0.034 s, average=0.014 s; distance=736 kB, estimate=1030 kB; lsn=0/195A9078, redo lsn=0/195879C8
2026-09-22 20:09:31.246 IST [2484] LOG:  checkpoint starting: time
2026-09-22 20:09:39.915 IST [2484] LOG:  checkpoint complete: wrote 76 buffers (0.5%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=8.192 s, sync=0.404 s, total=8.670 s; sync files=19, longest=0.068 s, average=0.022 s; distance=721 kB, estimate=999 kB; lsn=0/19664578, redo lsn=0/1963BFB8
2026-09-22 20:13:55.559 IST [24992] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 20:13:55.559 IST [25664] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 20:13:55.559 IST [26444] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 20:13:55.559 IST [20268] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 20:13:55.560 IST [23580] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 20:13:55.560 IST [25912] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-23 09:38:01.930 IST [4668] LOG:  starting PostgreSQL 18.4 on x86_64-windows, compiled by msvc-19.44.35227, 64-bit
2026-09-23 09:38:01.930 IST [4668] LOG:  listening on IPv4 address "127.0.0.1", port 55432
2026-09-23 09:38:02.167 IST [8532] LOG:  database system was interrupted; last known up at 2026-09-22 20:09:39 IST
2026-09-23 09:38:02.809 IST [8532] LOG:  database system was not properly shut down; automatic recovery in progress
2026-09-23 09:38:02.832 IST [8532] LOG:  redo starts at 0/1963BFB8
2026-09-23 09:38:02.875 IST [8532] LOG:  invalid record length at 0/196E2A48: expected at least 24, got 0
